ranker,player,nationality,position,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
0.0,Bafodé Diakité,fr FRA,DF,Bournemouth,25-014,2001,17.0,15.0,"1,276",14.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,4.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,1.0,0.0,0.0,0.07,0.0,0.0,0.0,11.0,0.0,0.02,0.0,0.0,658.0,747.0,88.1,13096.0,4576.0,182.0,193.0,94.3,406.0,438.0,92.7,62.0,100.0,62.0,0.2,-0.1,3.0,59.0,1.0,0.0,725.0,22.0,20.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.71,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,13.0,7.0,0.0,12.0,15.0,80.0,3.0,15.0,5.0,10.0,12.0,32.0,81.0,1.0,901.0,92.0,414.0,449.0,39.0,10.0,901.0,3.0,0.0,0.0,3.0,100.0,519.0,2419.0,1460.0,11.0,0.0,4.0,1.0,587.0,0.0,8.0,5.0,2.0,0.0,1.0,0.0,48.0,34.0,36.0,48.6
0.0,Amad Diallo,ci CIV,"DF,MF",Manchester Utd,23-193,2002,16.0,15.0,"1,293",14.4,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,3.7,3.7,3.0,6.6,71.0,49.0,122.0,0.14,0.14,0.28,0.14,0.28,0.27,0.22,0.5,0.27,0.5,Matches,31.0,9.0,29.0,2.16,0.63,0.06,0.22,16.0,0.0,0.13,-1.7,-1.7,498.0,589.0,84.6,7440.0,1677.0,295.0,323.0,91.3,166.0,195.0,85.1,27.0,42.0,64.3,2.8,-1.0,28.0,20.0,19.0,4.0,524.0,64.0,3.0,3.0,3.0,30.0,52.0,8.0,6.0,0.0,0.0,1.0,11.0,64.0,4.79,45.0,3.0,6.0,6.0,3.0,1.0,8.0,0.6,6.0,0.0,0.0,1.0,1.0,0.0,22.0,14.0,6.0,10.0,6.0,10.0,23.0,43.5,13.0,8.0,1.0,7.0,8.0,30.0,23.0,0.0,751.0,24.0,108.0,298.0,353.0,72.0,751.0,44.0,21.0,47.7,20.0,45.5,451.0,2900.0,1701.0,33.0,32.0,25.0,13.0,508.0,0.0,13.0,26.0,7.0,1.0,0.0,0.0,60.0,9.0,14.0,39.1
0.0,Habib Diarra,sn SEN,MF,Sunderland,22-017,2004,5.0,4.0,372.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,10.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.14,0.01,0.15,0.14,0.15,Matches,6.0,1.0,16.7,1.45,0.24,0.0,0.0,19.4,0.0,0.1,-0.6,-0.6,96.0,126.0,76.2,1361.0,229.0,59.0,66.0,89.4,31.0,38.0,81.6,4.0,9.0,44.4,0.1,0.0,1.0,12.0,2.0,0.0,126.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.45,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.24,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,2.0,5.0,7.0,0.0,153.0,5.0,23.0,76.0,59.0,10.0,153.0,5.0,1.0,20.0,4.0,80.0,112.0,532.0,252.0,8.0,3.0,1.0,3.0,122.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,10.0,3.0,3.0,50.0
0.0,Rúben Dias,pt POR,DF,Manchester City,28-251,1997,20.0,19.0,"1,706",19.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,14.0,84.0,1.0,0.11,0.0,0.11,0.11,0.11,0.03,0.01,0.03,0.03,0.03,Matches,8.0,4.0,50.0,0.42,0.21,0.25,0.5,14.4,0.0,0.06,+1.5,+1.5,1308.0,1407.0,93.0,21829.0,7511.0,603.0,622.0,96.9,621.0,655.0,94.8,64.0,97.0,66.0,0.5,-0.1,3.0,114.0,2.0,2.0,1361.0,46.0,29.0,1.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.69,12.0,0.0,0.0,1.0,0.0,0.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,4.0,0.0,6.0,8.0,75.0,2.0,22.0,15.0,7.0,19.0,26.0,97.0,2.0,1587.0,144.0,630.0,873.0,84.0,8.0,1587.0,4.0,1.0,25.0,1.0,25.0,1096.0,5284.0,2990.0,22.0,1.0,2.0,2.0,1217.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,58.0,49.0,26.0,65.3
0.0,Tyler Dibling,eng ENG,FW,Everton,19-314,2006,11.0,4.0,326.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,0.4,11.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.06,0.1,Matches,4.0,0.0,0.0,1.1,0.0,0.0,0.0,15.8,0.0,0.05,-0.2,-0.2,80.0,98.0,81.6,1155.0,196.0,49.0,56.0,87.5,22.0,30.0,73.3,5.0,7.0,71.4,0.1,-0.2,3.0,4.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4.14,8.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,2.0,2.0,4.0,9.0,44.4,5.0,4.0,1.0,3.0,6.0,13.0,5.0,0.0,158.0,6.0,32.0,67.0,62.0,8.0,158.0,22.0,9.0,40.9,9.0,40.9,90.0,571.0,290.0,7.0,2.0,11.0,8.0,96.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,0.0
0.0,Lucas Digne,fr FRA,DF,Aston Villa,32-184,1993,21.0,14.0,"1,216",13.5,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,1.3,1.8,14.0,36.0,82.0,0.0,0.22,0.22,0.0,0.22,0.04,0.09,0.13,0.04,0.13,Matches,10.0,5.0,50.0,0.74,0.37,0.0,0.0,21.3,4.0,0.06,-0.5,-0.5,477.0,637.0,74.9,7760.0,3095.0,240.0,267.0,89.9,198.0,259.0,76.4,29.0,70.0,41.4,1.7,+1.7,16.0,29.0,15.0,8.0,487.0,150.0,19.0,1.0,1.0,65.0,106.0,25.0,19.0,1.0,0.0,0.0,25.0,30.0,2.25,19.0,10.0,0.0,1.0,0.0,0.0,6.0,0.45,4.0,2.0,0.0,0.0,0.0,0.0,21.0,15.0,15.0,3.0,3.0,17.0,27.0,63.0,10.0,9.0,3.0,6.0,9.0,30.0,38.0,1.0,747.0,33.0,236.0,251.0,263.0,17.0,747.0,11.0,3.0,27.3,6.0,54.5,352.0,1348.0,631.0,15.0,1.0,12.0,6.0,412.0,0.0,8.0,11.0,2.0,0.0,0.0,0.0,42.0,18.0,14.0,56.3
0.0,Issa Diop,fr FRA,DF,Fulham,29-011,1997,8.0,4.0,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0,0.0,0.0,0.22,0.0,0.0,0.0,13.4,0.0,0.02,0.0,0.0,170.0,198.0,85.9,2983.0,1111.0,82.0,87.0,94.3,71.0,75.0,94.7,16.0,29.0,55.2,0.0,0.0,0.0,17.0,0.0,0.0,194.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,0.0,1.0,3.0,33.3,2.0,3.0,2.0,1.0,2.0,7.0,26.0,1.0,250.0,35.0,137.0,105.0,8.0,3.0,250.0,1.0,1.0,100.0,0.0,0.0,151.0,709.0,375.0,1.0,0.0,8.0,0.0,173.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,50.0
0.0,El Hadji Malick Diouf,sn SEN,DF,West Ham United,21-023,2004,16.0,15.0,"1,387",15.4,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.8,1.2,18.0,36.0,63.0,0.0,0.19,0.19,0.0,0.19,0.03,0.05,0.08,0.03,0.08,Matches,12.0,1.0,8.3,0.78,0.06,0.0,0.0,22.8,0.0,0.03,-0.4,-0.4,463.0,647.0,71.6,7513.0,2642.0,255.0,289.0,88.2,160.0,214.0,74.8,40.0,107.0,37.4,0.8,+2.2,8.0,27.0,10.0,5.0,516.0,128.0,6.0,3.0,3.0,56.0,115.0,7.0,6.0,1.0,0.0,3.0,19.0,19.0,1.23,12.0,4.0,2.0,1.0,0.0,0.0,4.0,0.26,3.0,1.0,0.0,0.0,0.0,0.0,19.0,8.0,9.0,8.0,2.0,6.0,13.0,46.2,7.0,13.0,6.0,7.0,16.0,35.0,69.0,1.0,836.0,69.0,293.0,333.0,216.0,13.0,836.0,25.0,11.0,44.0,14.0,56.0,372.0,1801.0,846.0,21.0,1.0,27.0,11.0,450.0,0.0,15.0,12.0,0.0,0.0,1.0,0.0,54.0,19.0,22.0,46.3
0.0,Matt Doherty,ie IRL,DF,Wolves,34-004,1992,8.0,8.0,598.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.4,0.5,3.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.07,0.01,0.07,Matches,3.0,0.0,0.0,0.45,0.0,0.0,0.0,23.0,0.0,0.03,-0.1,-0.1,199.0,248.0,80.2,3703.0,1306.0,82.0,92.0,89.1,97.0,111.0,87.4,18.0,37.0,48.6,0.2,-0.4,3.0,15.0,2.0,1.0,223.0,21.0,6.0,0.0,2.0,5.0,15.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,1.2,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,9.0,4.0,0.0,8.0,16.0,50.0,8.0,8.0,5.0,3.0,4.0,17.0,26.0,0.0,313.0,38.0,132.0,135.0,48.0,4.0,313.0,2.0,1.0,50.0,0.0,0.0,145.0,585.0,301.0,4.0,1.0,3.0,3.0,176.0,0.0,14.0,5.0,0.0,1.0,0.0,0.0,23.0,16.0,7.0,69.6
0.0,Jeremy Doku,be BEL,"MF,FW",Manchester City,23-238,2002,19.0,13.0,"1,168",13.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.7,1.7,6.4,8.1,123.0,56.0,130.0,0.08,0.31,0.39,0.08,0.39,0.14,0.53,0.67,0.14,0.67,Matches,20.0,8.0,40.0,1.54,0.62,0.05,0.13,14.6,0.0,0.09,-0.7,-0.7,380.0,480.0,79.2,5557.0,1498.0,226.0,267.0,84.6,129.0,161.0,80.1,16.0,25.0,64.0,4.4,-2.4,39.0,26.0,37.0,8.0,475.0,5.0,1.0,13.0,0.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,89.0,7.36,60.0,0.0,18.0,5.0,2.0,4.0,10.0,0.83,5.0,0.0,2.0,0.0,1.0,2.0,13.0,10.0,4.0,3.0,6.0,4.0,9.0,44.4,5.0,4.0,0.0,4.0,10.0,23.0,0.0,0.0,666.0,2.0,53.0,216.0,411.0,98.0,666.0,109.0,59.0,54.1,40.0,36.7,517.0,4661.0,2958.0,51.0,62.0,53.0,35.0,546.0,0.0,17.0,35.0,3.0,2.0,0.0,0.0,51.0,2.0,6.0,25.0
0.0,Nicolás Domínguez,ar ARG,"MF,FW",Nottingham Forest,27-206,1998,13.0,9.0,656.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.4,1.1,4.0,34.0,15.0,0.14,0.0,0.14,0.14,0.14,0.11,0.07,0.17,0.11,0.17,Matches,12.0,2.0,16.7,1.65,0.27,0.08,0.5,19.1,0.0,0.07,+0.3,+0.3,217.0,253.0,85.8,3742.0,1280.0,102.0,110.0,92.7,93.0,105.0,88.6,21.0,28.0,75.0,0.4,-0.4,8.0,31.0,9.0,2.0,234.0,19.0,9.0,1.0,0.0,11.0,1.0,4.0,0.0,3.0,0.0,0.0,4.0,17.0,2.7,12.0,2.0,1.0,1.0,0.0,1.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,14.0,7.0,2.0,12.0,19.0,63.2,7.0,6.0,0.0,6.0,3.0,26.0,8.0,1.0,315.0,15.0,72.0,155.0,91.0,6.0,315.0,6.0,3.0,50.0,3.0,50.0,142.0,720.0,363.0,9.0,1.0,1.0,3.0,182.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,25.0,6.0,10.0,37.5
0.0,Gianluigi Donnarumma,it ITA,GK,Manchester City,26-329,1999,19.0,19.0,"1,710",19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,514.0,80.5,9904.0,6219.0,88.0,89.0,98.9,216.0,220.0,98.2,103.0,196.0,52.6,0.0,0.0,0.0,6.0,0.0,0.0,435.0,79.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,551.0,455.0,544.0,7.0,0.0,0.0,551.0,2.0,2.0,100.0,0.0,0.0,377.0,1589.0,793.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,9.0,0.0,100.0
0.0,Romelle Donovan,eng ENG,FW,Brentford,19-051,2006,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Patrick Dorgu,dk DEN,"DF,FW",Manchester Utd,21-086,2004,21.0,13.0,"1,255",13.9,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,1.2,1.2,2.5,3.7,45.0,25.0,114.0,0.14,0.22,0.36,0.14,0.36,0.09,0.19,0.29,0.09,0.29,Matches,19.0,6.0,31.6,1.36,0.43,0.11,0.33,17.4,0.0,0.07,-0.2,-0.2,384.0,537.0,71.5,5613.0,1374.0,233.0,290.0,80.3,124.0,176.0,70.5,15.0,37.0,40.5,1.4,+0.5,23.0,13.0,22.0,12.0,469.0,68.0,2.0,1.0,3.0,54.0,66.0,0.0,0.0,0.0,0.0,0.0,23.0,45.0,3.48,37.0,0.0,2.0,3.0,2.0,1.0,4.0,0.31,2.0,0.0,0.0,1.0,0.0,1.0,41.0,29.0,20.0,13.0,8.0,24.0,36.0,66.7,12.0,20.0,3.0,17.0,14.0,55.0,36.0,0.0,764.0,34.0,182.0,271.0,323.0,52.0,764.0,40.0,9.0,22.5,24.0,60.0,390.0,2126.0,1121.0,19.0,15.0,35.0,17.0,469.0,0.0,17.0,41.0,7.0,0.0,0.0,0.0,57.0,36.0,32.0,52.9
0.0,Max Dowman,eng ENG,FW,Arsenal,16-020,2009,2.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.43,0.43,Matches,3.0,0.0,0.0,9.31,0.0,0.0,0.0,17.3,0.0,0.05,-0.1,-0.1,4.0,4.0,100.0,66.0,0.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.21,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,19.0,0.0,1.0,4.0,14.0,8.0,19.0,7.0,1.0,14.3,5.0,71.4,13.0,169.0,71.0,1.0,3.0,1.0,2.0,12.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,Radu Drăgușin,ro ROU,DF,Tottenham Hotspur,23-351,2002,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,1.19,1.19,1.19,Matches,1.0,0.0,0.0,15.0,0.0,0.0,0.0,8.7,0.0,0.08,-0.1,-0.1,2.0,7.0,28.6,29.0,22.0,1.0,1.0,100.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,4.0,3.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
0.0,Joél Drakes-Thomas,eng ENG,MF,Crystal Palace,16-225,2009,2.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.7,92.0,14.0,6.0,8.0,75.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,2.0,8.0,3.0,0.0,13.0,1.0,0.0,0.0,1.0,100.0,7.0,57.0,44.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,Martin Dúbravka,sk SVK,GK,Burnley,37-005,1989,22.0,22.0,"1,980",22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,793.0,59.1,14917.0,11386.0,100.0,100.0,100.0,189.0,190.0,99.5,180.0,501.0,35.9,0.0,0.0,0.0,23.0,1.0,0.0,485.0,307.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,853.0,679.0,844.0,10.0,0.0,0.0,853.0,0.0,0.0,0.0,0.0,0.0,426.0,2119.0,1171.0,0.0,0.0,1.0,0.0,337.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,16.0,4.0,80.0
0.0,Lewis Dunk,eng ENG,DF,Brighton,34-060,1991,21.0,20.0,"1,845",20.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,0.1,0.8,14.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,12.0,0.0,0.0,0.59,0.0,0.0,0.0,18.2,2.0,0.06,-0.7,-0.7,1488.0,1613.0,92.3,25789.0,8084.0,626.0,644.0,97.2,755.0,792.0,95.3,80.0,134.0,59.7,0.3,-0.1,3.0,81.0,1.0,1.0,1455.0,157.0,57.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0,0.82,14.0,0.0,0.0,1.0,1.0,0.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,22.0,14.0,14.0,6.0,2.0,15.0,31.0,48.4,16.0,24.0,18.0,6.0,22.0,44.0,83.0,1.0,1796.0,288.0,940.0,802.0,64.0,22.0,1796.0,5.0,4.0,80.0,0.0,0.0,1042.0,4942.0,2413.0,7.0,1.0,7.0,4.0,1217.0,0.0,10.0,7.0,1.0,1.0,1.0,0.0,86.0,40.0,24.0,62.5
0.0,George Earthy,eng ENG,FW,West Ham United,21-137,2004,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,55.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Odsonne Édouard,fr FRA,FW,Crystal Palace,28-004,1998,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
